tweets,label
"Keira Knightley: it only takes 5 seconds to vote, so have your say on 23 June:
https://t.co/MCURFTPbLr",leave
"Top Labour figures, inc @edballs &amp; @harrietharman, say #Brexit would mean £40bn black hole https://t.co/uOe5dswhNA https://t.co/qDEJ3GSnMn",leave
"Labour voters are better off voting REMAIN on 23 June, says former PM Gordon Brown:
https://t.co/JmI85e9Rtz",stay
RT @edballs: Why a vote for Remain is not a vote for the status quo - and why Leaving is disastrous for jobs and the NHS https://t.co/CbPqT…,stay
"RT @VirendraSharma: Health workers, @FrancesOGrady, @daveprentis and @jeremycorbyn share why the NHS is #StrongerIn https://t.co/1Oty8GSWiO",stay
WATCH: Shadow Chancellor John McDonnell on the protection the EU secures for UK workers: https://t.co/Fx6HpdoBge,stay
#Brexit would cause recession &amp; cost UK 500k public sector jobs in cuts warn Labour figures: https://t.co/uOe5dswhNA,stay
".@Tom_watson: ""Labour is united as a party &amp; a movement on the question of Europe""https://t.co/4tTryDI9TB https://t.co/1dHEUo1OcG",stay
"Jobs and workers’ rights will only be protected if we vote REMAIN, says Labour leader @jeremycorbyn:
https://t.co/9VEpd7aIRt",stay
"RT @jeremycorbyn: Today the labour movement has come together to make the Labour case for Remain #LabourIn #EUref
https://t.co/qJTpnliTOF",stay
Labour’s @sadiqkhan: staying in Europe creates jobs and defends your rights:  https://t.co/eS75A7C26x https://t.co/OHP0xxwfSe,stay
"Corbyn: ""staying in the European Union gives us the opportunity to defend and extend the rights of people in work""
https://t.co/gu0BVXb6Xw",leave
RT @The_TUC: Leaving the EU will put the economy in trouble and this will put our NHS in trouble. #NHSsaferIN @FrancesOGrady https://t.co/V…,leave
"Pls RT - Labour leader Corbyn says ""many in work will be significantly worse off"" if we vote to leave Europe:
https://t.co/FRx1YrP308",stay
"RT @UKLabourIN: First stop - Shadsworth Children's Centre with Yvette Cooper, Ed Balls &amp; Alison McGovern. #LabourInForBritain https://t.co/…",stay
RT @StylistMagazine: .@lilycole and Keira Knightley urge Brits to vote in #EUref in series of provocative videos https://t.co/pssSestMH6 ht…,stay
RT @The_TUC: Our NHS is safer in the EU says the TUC's @FrancesOGrady #NHSsaferIN https://t.co/2OQPoLMIBH https://t.co/kxnCDEX8wb,stay
RT @standardnews: Jeremy Corbyn says quitting EU would put NHS at risk https://t.co/pgWu17F1bf https://t.co/RPyg14vRC5,stay
RT @akhanmep: Great to see the whole Labour movement coming together today to back #VoteRemain https://t.co/0ClURutmh4,stay
"RT @tom_watson: The whole Labour family together today with a single, simple message. #laboursaysremain https://t.co/UEx91xoE01",stay
"Labour's @jeremycorbyn: your rights at work will be ""seriously, immediately at risk"" if we leave Europe.
https://t.co/SsxbCNRFIy",stay
"RT @The_TUC: ""Use your vote on the 23rd to protect and defend our NHS"" @jeremycorbyn #NHSsaferIN https://t.co/pL8KCc0Y4Q",stay
"RT @KateProctorYP: .@jeremycorbyn on NHS. ""We created it, we're going to protect it"". Small economy post-Brexit means less NHS funding. htt…",leave
"RT @StrongerInPress: .@jeremycorbyn highlights that @sarahwollaston, a former supporter of @vote_leave has spoken out against leave campaig…",stay
"RT @StrongerInPress: .@jeremycorbyn highlights that you don't go through life in the UK, fearing the cost of healthcare - this is safer in…",stay
RT @StrongerInPress: .@jeremycorbyn says if you care about our NHS - listen to every NHS workers union - they say the risk to leave is too…,stay
"RT @StrongerInPress: .@jeremycorbyn urges voters to support, defend, and protect the NHS by voting to remain #StrongerIn",stay
"RT @angelaeagle: Labour movement United - For workers rights, jobs and our public services #EUref vote #remain #LabourInForBritain https://…",stay
"RT @The_TUC: .@DavePrentis ""tens and thousands of Unison members want to remain to save their rights and future #NHSsaferIN https://t.co/DR…",stay
RT @The_TUC: We hear from 4 NHS workers on why they are voting to stay in. #NHSsaferIN https://t.co/QpvuB0bXvq,stay
"RT @The_TUC: ""NHS cuts in adult social care and mental health - but Gov is doing little to tackle tax havens"" #NHSsaferIN https://t.co/vV4T…",stay
"RT @The_TUC: .@jeremycorbyn ""I value our NHS and the dedication of the staff. NHS is Labour's proudest achievement"" #NHSsaferIN https://t.c…",stay
Labour’s former Chancellor Alistair Darling tears apart the Leave campaign's economic argument in just 1 minute: https://t.co/DJJsjVNpuH,stay
RT @UKLabour: .@FrancesOGrady and trade union leaders on the three reasons workers should vote Remain. Read their letter and RT → https://t…,stay
"RT @UKLabour: Our Mayor of London @SadiqKhan says it's up to us to persuade our friends &amp; family to vote Remain. Pass this on ↓
https://t.c…",stay
RT @johnmcdonnellMP: Labour family united behind the positive case for remaining in the EU and reject a Tory Brexit. https://t.co/DLzRePZwyL,stay
"RT @meaglemp: .@UKLabour &amp; Trades Union movement United for #Remain for rights at work, public services &amp; economic prosperity https://t.co/…",stay
RT @DavePrentis: Just told TUC rally that our NHS - our greatest institution - is being used as part of a big lie by leave campaigners. And…,stay
"RT @Kevin_Maguire: Unison leader Dave Prentis says his was a Eurosceptic union but workers want to Remain to save jobs, pay, services &amp; NHS…",stay
RT @DavePrentis: “The leave campaign is trying to turn people against each other” - great stuff from Frances O’Grady this morning https://t…,stay
"RT @The_TUC: .@FrancesOGrady opens ""where would our NHS be without 50,000 dedicated staff who come from EEA?"" #NHSsaferIN https://t.co/0DeF…",leave
"RT @UKLabour: Now is the time to Lead the EU - not Leave. If you agree with Gordon Brown, share his message →
#LabourInForBritain https://t…",leave
"RT @UKLabour: We are stronger when we stand together, says @YvetteCooperMP. Agree with Yvette? Share this ↓
#LabourInForBritain
https://t.c…",leave
"RT @UKLabour: If you care about tackling inequality and global poverty, vote Remain. Share @HarrietHarman's message ↓  
#EUref https://t.co…",stay
"RT @UKLabour: If our members can convince just 3 friends to vote Remain, Labour can win this referendum. #EUref RT Alan's video ↓
https://t…",stay
RT @UKLabour: Labour leaders &amp; trade union leaders stand united: for workers' rights &amp; jobs we must vote Remain on 23 June #EUref https://t…,stay
RT @UKLabour: Read and share this → @FrancesOGrady and major trade union leaders write open letter to urge workers to vote Remain: https://…,stay
RT @UKLabourIN: Leaving the EU would undermine the life chances of our children and our grandchildren - @hilarybennmp https://t.co/C2ugGzQu…,leave
"RT @UKLabourIN: ""Leaving the EU would be disastrous for jobs, your rights at work and the NHS"" - 12 trade union general secretaries: https:…",leave
RT @UKLabourIN: This is a coming together of the Labour movement - we are voting to Remain in the EU - @jeremycorbyn https://t.co/6TKZxuWldW,stay
RT @SDoughtyMP: Labour movement standing shoulder to shoulder today to say #VoteRemain on 23 June @UKLabourIN @welshlabour https://t.co/fOS…,stay
RT @MaryCreaghMP: 28 politicians and trade unionists say the public service sector could be hit if we leave the EU. We're #StrongerIn,stay
"RT @CarolineLucas: Keira Knightley on EU referendum: 'It only takes five seconds to mark X' https://t.co/FuB46juwHr
#GreenerIn",leave
RT @wdjstraw: Former heads of Medical Royal Colleges and BMA warn of threats to healthcare if we leave the EU: https://t.co/bHtLgyckSE #Str…,stay
RT @DavePrentis: Historic moment standing with fellow trade unionists and the shadow cabinet to call for a Remain vote this morning https:/…,stay
RT @UKLabourIN: We are making the strongest case we can for the ordinary people of this country. Vote Remain on 23rd - @jeremycorbyn https:…,stay
"RT @UKLabour: ""I am calling on the Labour movement to persuade people to vote Remain for jobs &amp; rights at work"" @jeremycorbyn https://t.co/…",stay
Please RSVP: Crediton Street Stall - 17th June: Britain Stonger in Europe https://t.co/8Vj58yBuju,stay
Labour MP @HarrietHarman on why women's rights are better off IN Europe: https://t.co/tOpJ8buZci https://t.co/7m3eOEuuPt,stay
Former Labour leaders are clear: Britain is #StrongerIn Europe https://t.co/jX2qyntOEZ https://t.co/WThuEsB4UK https://t.co/2YP1hqyJS4,stay
"#Brexit could cost 500k public sector jobs with more austerity, warn senior Labour figures: https://t.co/uOe5dswhNA",stay
"RT @UKLabourIN: Now is the time to Lead the EU - not Leave. If you agree with Gordon Brown, share his message →
#LabourInForBritain https:/…",stay
"RT @UKLabourIN: Today @jeremycorbyn, the shadow cabinet &amp; trade union general secretaries will stand together for a vote to Remain. https:/…",stay
RT @labourpress: Top union leaders warn Brexit will be a disaster for working people @DailyMirror https://t.co/uHAnL1zwbh,leave
"Please RT - The TUC know what's best for British workers, and it's not #Brexit. https://t.co/0nTBRsHgMx https://t.co/ppo64wsefb",leave
"WATCH &amp; RT: the remain campaign is truly cross-party &amp; has a clear, positive plan for UK &amp; your family's future: https://t.co/4C3agGf3KY",stay
"Nine million Labour voters have most to gain from voting REMAIN: Gordon Brown explains why:
https://t.co/uoqPMaLfyc",stay
"What has the EU ever done for us? An awful lot, as it turns out. Here are 38 reasons to vote REMAIN on 23 June. https://t.co/dHyUQpE0RU",stay
"WATCH and RT: Gordon Brown's passionate speech on why you should vote REMAIN.
https://t.co/mtSRgmIqpF",stay
"Food prices will go up if we leave Europe, says former Tesco boss Terry Leahy. Please RT:
https://t.co/cSMDHD41hV",stay
"WATCH: Sir Terry Leahy, frmr Tesco CEO, warns food prices will rise if we vote to leave EU, hitting UK families
https://t.co/Pzun1gTb8o",stay
"MUST-WATCH: Former Tesco boss says quitting the EU's single market will mean higher food prices
https://t.co/z6ru7tnBju",leave
"RT @wdjstraw: Brexit could cost half a million public sector jobs, Labour figures warn https://t.co/8wMzDdn1M6 #StrongerIn",stay
"RT @StrongerInPress: Leaving EU would lead to mass job losses and erosion of hard-won rights, top trade unions warn #StrongerIn  https://t.…",stay
"More jobs, workers’ right protected: no wonder EVERY Labour leader says we’re better off voting REMAIN on 23 June. https://t.co/cokMBwYGxV",stay
"More jobs, workers’ right protected: no wonder EVERY Labour leader says we’re better off voting REMAIN on 23 June. https://t.co/dZNNRbFMYP",stay
"More jobs, workers’ right protected: no wonder EVERY Labour leader says we’re better off voting REMAIN on 23 June. https://t.co/zdoi74KXbH",stay
"WATCH: Former Prime Minister Gordon Brown urges Labour voters to back REMAIN on June 23rd:
https://t.co/YD4DNqWoW9",stay
"Gordon Brown: in the next 10 years, Europe could open up 500k more high quality jobs #StrongerIn
https://t.co/rfyz1UKnBP",stay
"Labour MP Hilary Benn: #Brexit would make us poorer, lesser and less influential: https://t.co/WbxoczgLBy https://t.co/EXkAL0SEna",leave
Must-read for Labour voters: Hilary Benn’s compelling speech today: https://t.co/WbxoczgLBy https://t.co/B9lhEVBsi4,stay
"Labour MP Hilary Benn on why Britain, the EU and peace go hand in hand: https://t.co/WbxoczgLBy https://t.co/hTatYx3StB",stay
"Leading, NOT leaving Europe. Gordon Brown's compelling case for voting REMAIN on 23 June. Please RT.
https://t.co/niiBsI4lyv",stay
"MUST-WATCH: Former PM Gordon Brown’s proud, patriotic case for staying IN Europe:
https://t.co/nrkibnrCfy",stay
Western Mail verdict on #Brexit: “Jobs would be lost. Families would suffer.” https://t.co/pmWxfeWMUu https://t.co/qUCnKxSwO3,leave
Labour MP Hilary Benn: EU offers the world an example of cooperation and working together: https://t.co/WbxoczgLBy https://t.co/QL9uOHLd65,leave
9/9 We have a good deal in Europe: we should stay &amp; fight to make EU something of which we can all be proud: https://t.co/pmWxfeWMUu,stay
8/9 There is still NO credible alternative to being in the EU proposed by Leave campaign: https://t.co/pmWxfeWMUu https://t.co/PO4oKAerCn,stay
"7/9 In Wales &amp; across the UK, we all benefit from significant EU funding: https://t.co/pmWxfeWMUu https://t.co/lUxw0Jl3zu",stay
"""Leaving the EU will not stop immigration"": https://t.co/pmWxfeWMUu",stay
"5/9 ""We are safer &amp; more prosperous if Europe is peaceful &amp; successful"": Brexit risks that: https://t.co/pmWxfeWMUu",leave
"4/9 #Brexit would undermine the UK: ""a period of prolonged and chronic instability."" https://t.co/pmWxfeWMUu https://t.co/imJDcn14eA",leave
3/9 Leaving Europe is robbing future generations of the opportunities we currently enjoy: https://t.co/pmWxfeWMUu https://t.co/znSuGn9lSR,leave
"2/9 We have more power IN Europe - ""the sovereignty argument is an illusion"": https://t.co/pmWxfeWMUu https://t.co/kdXSG3W4gs",stay
Lib Dems' @timfarron: this referendum is crucial for future opportunities for young people https://t.co/ZGK9IisdAY https://t.co/oCIiomI4On,leave
"Leaving Europe would hit our economy, cost many thousands of jobs and decrease our influence in the world. https://t.co/jcYgxCv4BG",stay
Hilary Benn’s speech makes a compelling case for REMAIN to Labour voters: https://t.co/WbxoczgLBy https://t.co/2UZvz0LfUE,stay
